age,education,occupation,hours_per_week,marital_status,gender,capital_gain,capital_loss,high_income
83,Masters,White-collar,37,Widowed,Female,0.0,0.0,1
58,HS-grad,Professional,39,Married,Female,0.0,0.0,1
62,Assoc,Professional,40,Married,Female,0.0,0.0,1
32,Bachelors,Blue-collar,41,Married,Female,6300.475944657938,0.0,1
20,HS-grad,Service,15,Separated,Male,0.0,0.0,0
28,Assoc,Sales,40,Divorced,Male,8702.801588392145,0.0,1
70,HS-grad,Blue-collar,17,Separated,Male,0.0,0.0,1
63,HS-grad,Blue-collar,47,Married,Male,0.0,0.0,1
47,HS-grad,White-collar,34,Married,Male,0.0,0.0,1
74,Some-college,Professional,18,Separated,Female,0.0,0.0,1
35,Bachelors,Professional,31,Widowed,Female,4464.290879802506,0.0,1
68,Assoc,White-collar,34,Divorced,Female,0.0,393.1500081790031,1
65,Some-college,Professional,51,Widowed,Male,0.0,0.0,1
83,Bachelors,Professional,41,Divorced,Female,0.0,0.0,1
25,Doctorate,Professional,43,Never-married,Male,0.0,918.5801896851897,1
39,HS-grad,Professional,51,Divorced,Female,0.0,0.0,1
23,HS-grad,Service,39,Widowed,Female,0.0,0.0,1
74,Some-college,Professional,47,Divorced,Female,0.0,0.0,1
53,Assoc,White-collar,46,Never-married,Male,0.0,0.0,1
74,Bachelors,Sales,27,Never-married,Male,0.0,0.0,1
66,HS-grad,White-collar,54,Married,Male,0.0,0.0,1
62,HS-grad,Professional,25,Never-married,Male,0.0,2248.069895194684,1
83,HS-grad,White-collar,49,Separated,Female,0.0,0.0,1
62,HS-grad,Professional,24,Widowed,Male,0.0,0.0,1
37,Bachelors,White-collar,46,Separated,Male,0.0,0.0,1
81,Masters,Professional,58,Separated,Female,0.0,0.0,1
84,HS-grad,Sales,37,Widowed,Female,0.0,0.0,1
20,Bachelors,Sales,37,Separated,Female,0.0,0.0,1
71,Some-college,White-collar,46,Separated,Male,10272.08088299073,0.0,1
81,Some-college,White-collar,36,Separated,Female,0.0,0.0,1
57,HS-grad,White-collar,58,Never-married,Female,0.0,0.0,1
76,HS-grad,Blue-collar,41,Widowed,Male,3613.825044287563,0.0,1
72,Masters,Professional,36,Widowed,Female,0.0,0.0,1
79,HS-grad,Blue-collar,34,Widowed,Male,0.0,0.0,1
21,Bachelors,Blue-collar,30,Separated,Male,0.0,0.0,1
77,Doctorate,White-collar,33,Never-married,Male,0.0,0.0,1
47,Bachelors,White-collar,36,Widowed,Female,0.0,0.0,1
19,Bachelors,White-collar,35,Divorced,Female,0.0,0.0,1
79,Bachelors,Professional,33,Widowed,Female,0.0,0.0,1
66,Bachelors,Professional,60,Married,Male,0.0,0.0,1
26,Bachelors,Professional,29,Divorced,Female,0.0,0.0,1
48,Elementary,Professional,41,Widowed,Male,8860.63728849596,0.0,1
78,HS-grad,White-collar,45,Separated,Female,15184.775951090527,0.0,1
65,Bachelors,Blue-collar,46,Widowed,Male,0.0,0.0,1
42,Bachelors,Professional,39,Never-married,Male,3478.1860608206794,864.5334822197714,1
53,Assoc,Service,37,Never-married,Male,0.0,0.0,1
25,HS-grad,Service,44,Widowed,Male,0.0,0.0,1
75,HS-grad,Service,42,Separated,Male,0.0,0.0,1
62,Some-college,Blue-collar,37,Separated,Male,0.0,0.0,1
79,HS-grad,White-collar,24,Separated,Male,0.0,835.0952791893864,1
56,HS-grad,Professional,35,Widowed,Male,0.0,0.0,1
75,Bachelors,Sales,28,Widowed,Male,4644.369286722175,0.0,1
81,HS-grad,Sales,33,Married,Male,0.0,0.0,1
61,HS-grad,Blue-collar,40,Never-married,Male,0.0,0.0,1
46,Masters,Other,43,Divorced,Male,0.0,0.0,1
76,HS-grad,White-collar,57,Divorced,Female,0.0,0.0,1
88,Masters,White-collar,34,Never-married,Female,0.0,0.0,1
26,Bachelors,Professional,47,Married,Male,0.0,0.0,1
23,Bachelors,Professional,43,Never-married,Female,4701.220982553222,0.0,1
46,HS-grad,White-collar,52,Married,Male,7603.356008849703,0.0,1
75,Assoc,Sales,45,Married,Female,0.0,0.0,1
34,HS-grad,Blue-collar,29,Separated,Male,0.0,0.0,1
33,Masters,White-collar,22,Never-married,Female,0.0,0.0,1
20,HS-grad,Service,43,Divorced,Male,8657.062858406172,0.0,1
38,Bachelors,Sales,34,Widowed,Female,138.03452063470849,0.0,1
81,Bachelors,Blue-collar,30,Widowed,Male,0.0,0.0,1
53,HS-grad,Professional,27,Never-married,Female,0.0,9366.421912976895,1
79,Bachelors,Blue-collar,41,Widowed,Female,0.0,0.0,1
59,Bachelors,Sales,55,Married,Female,6609.271050797305,0.0,1
59,Some-college,Professional,35,Widowed,Male,0.0,0.0,1
78,Bachelors,Professional,45,Married,Female,0.0,0.0,1
30,Masters,Service,38,Married,Female,0.0,0.0,1
28,HS-grad,Professional,27,Divorced,Male,0.0,2537.482954390806,1
71,HS-grad,White-collar,47,Widowed,Male,0.0,0.0,1
33,Masters,White-collar,29,Divorced,Female,0.0,0.0,1
25,HS-grad,Sales,40,Widowed,Male,0.0,0.0,1
76,HS-grad,Blue-collar,36,Married,Female,0.0,0.0,1
74,Doctorate,White-collar,48,Widowed,Female,0.0,0.0,1
57,Some-college,White-collar,29,Divorced,Male,7658.109439831615,0.0,1
76,Bachelors,Other,43,Separated,Female,0.0,0.0,1
19,Bachelors,Blue-collar,31,Divorced,Female,6027.0264735566725,0.0,1
27,Some-college,Blue-collar,34,Separated,Male,6253.499528522383,0.0,1
61,HS-grad,White-collar,10,Never-married,Male,0.0,0.0,1
28,Masters,Professional,60,Divorced,Female,0.0,0.0,1
19,HS-grad,White-collar,45,Widowed,Female,0.0,0.0,1
67,Bachelors,Blue-collar,32,Separated,Female,211.42187463861936,0.0,1
29,Masters,Professional,28,Widowed,Male,0.0,0.0,1
40,HS-grad,White-collar,35,Separated,Female,0.0,0.0,1
35,Bachelors,Professional,47,Divorced,Female,0.0,0.0,1
79,HS-grad,White-collar,21,Divorced,Female,0.0,0.0,1
79,Some-college,Blue-collar,38,Widowed,Male,0.0,0.0,1
55,Masters,Professional,57,Divorced,Female,0.0,0.0,1
84,Bachelors,Sales,28,Widowed,Female,0.0,0.0,1
55,HS-grad,Service,40,Married,Male,0.0,0.0,1
84,Doctorate,Professional,62,Separated,Male,0.0,0.0,1
78,Some-college,Sales,46,Widowed,Female,0.0,0.0,1
18,Masters,Other,41,Separated,Male,2917.328028240209,1442.5243040761193,1
62,Bachelors,Service,45,Married,Female,0.0,0.0,1
45,Doctorate,Professional,35,Separated,Female,0.0,0.0,1
38,Masters,Professional,52,Widowed,Male,0.0,0.0,1
30,Bachelors,Professional,36,Divorced,Female,8523.680828895596,0.0,1
44,HS-grad,Blue-collar,20,Separated,Female,0.0,0.0,1
24,HS-grad,Blue-collar,36,Separated,Female,0.0,0.0,1
39,Masters,Sales,30,Married,Female,0.0,0.0,1
70,Bachelors,White-collar,37,Never-married,Female,13591.04372125437,0.0,1
21,Masters,Professional,37,Divorced,Male,0.0,1732.030252550935,1
40,Assoc,Sales,51,Widowed,Female,1303.3699526459957,0.0,1
87,Some-college,White-collar,46,Married,Female,4327.927968772428,0.0,1
50,Assoc,Blue-collar,42,Widowed,Male,0.0,0.0,1
45,Elementary,White-collar,39,Widowed,Male,0.0,0.0,1
25,Bachelors,White-collar,29,Separated,Male,0.0,0.0,1
18,Masters,White-collar,18,Married,Male,8156.634682254928,0.0,1
54,HS-grad,Professional,41,Married,Male,0.0,0.0,1
80,Some-college,White-collar,47,Divorced,Male,0.0,0.0,1
39,HS-grad,Professional,38,Never-married,Male,0.0,0.0,1
87,Elementary,White-collar,34,Widowed,Male,6979.858032077122,0.0,1
38,Masters,Professional,44,Divorced,Female,0.0,0.0,1
52,Some-college,Professional,39,Divorced,Female,0.0,1936.1295021027654,1
22,Bachelors,Blue-collar,56,Widowed,Male,0.0,0.0,1
77,Bachelors,White-collar,52,Separated,Female,0.0,0.0,1
63,Some-college,Sales,49,Separated,Female,0.0,0.0,1
67,Bachelors,Blue-collar,47,Widowed,Female,4823.3376928013595,0.0,1
65,Some-college,Sales,27,Married,Female,0.0,0.0,1
23,Bachelors,Service,46,Never-married,Female,0.0,0.0,1
73,Masters,Professional,43,Separated,Male,0.0,0.0,1
76,HS-grad,Blue-collar,46,Never-married,Male,0.0,0.0,1
46,Masters,Service,44,Divorced,Female,0.0,0.0,1
88,Masters,Blue-collar,44,Divorced,Male,0.0,0.0,1
35,HS-grad,Professional,67,Widowed,Female,0.0,0.0,1
19,Bachelors,White-collar,39,Widowed,Female,0.0,0.0,1
25,Bachelors,Professional,49,Widowed,Female,0.0,0.0,1
71,Masters,Sales,35,Separated,Male,0.0,0.0,1
55,HS-grad,Blue-collar,47,Never-married,Female,0.0,0.0,1
65,Doctorate,White-collar,49,Divorced,Female,0.0,0.0,1
44,HS-grad,White-collar,43,Never-married,Female,0.0,0.0,1
37,HS-grad,Sales,56,Separated,Male,0.0,49.76482903196084,1
29,HS-grad,White-collar,31,Never-married,Female,0.0,0.0,1
60,Bachelors,Blue-collar,35,Never-married,Male,0.0,0.0,1
78,HS-grad,Blue-collar,42,Widowed,Female,0.0,0.0,1
48,Elementary,Professional,48,Never-married,Female,94.34038076204591,0.0,1
78,Some-college,Sales,41,Never-married,Female,0.0,0.0,1
84,HS-grad,Professional,52,Never-married,Male,6434.704379995643,0.0,1
52,Masters,Sales,33,Married,Female,7419.370644592428,0.0,1
32,Some-college,Service,28,Divorced,Female,0.0,0.0,1
33,HS-grad,Blue-collar,43,Divorced,Female,0.0,0.0,1
30,Bachelors,White-collar,39,Never-married,Female,6415.973114735038,0.0,1
52,Bachelors,White-collar,45,Widowed,Female,0.0,0.0,1
76,HS-grad,Professional,39,Widowed,Female,0.0,0.0,1
38,Assoc,White-collar,36,Widowed,Male,0.0,0.0,1
71,Masters,Professional,39,Divorced,Female,7258.094734078766,0.0,1
47,Bachelors,White-collar,40,Separated,Male,0.0,0.0,1
65,Bachelors,Professional,36,Never-married,Female,0.0,0.0,1
52,Some-college,White-collar,37,Divorced,Male,0.0,0.0,1
55,Some-college,Professional,35,Widowed,Female,0.0,0.0,1
48,Masters,Other,48,Divorced,Male,0.0,167.3384974008187,1
41,Masters,Blue-collar,41,Divorced,Female,0.0,2095.0173272662223,1
66,Bachelors,White-collar,62,Divorced,Male,0.0,0.0,1
49,Some-college,Professional,41,Widowed,Female,0.0,0.0,1
72,Some-college,White-collar,34,Separated,Male,0.0,0.0,1
75,HS-grad,Professional,66,Married,Female,0.0,0.0,1
20,Doctorate,White-collar,44,Never-married,Female,0.0,0.0,1
86,Bachelors,Blue-collar,49,Never-married,Female,2818.6264127071995,0.0,1
27,Bachelors,Sales,45,Divorced,Male,0.0,0.0,1
42,Bachelors,Sales,46,Separated,Male,0.0,0.0,1
85,Bachelors,White-collar,45,Widowed,Male,0.0,0.0,1
78,HS-grad,Service,28,Married,Female,0.0,0.0,1
46,HS-grad,Service,43,Married,Male,0.0,0.0,1
36,HS-grad,White-collar,26,Divorced,Female,25377.58611126911,0.0,1
60,HS-grad,White-collar,38,Divorced,Female,0.0,906.5883739083644,1
83,HS-grad,White-collar,32,Widowed,Female,0.0,0.0,1
78,Bachelors,Professional,43,Widowed,Female,7365.516048502383,0.0,1
60,Masters,Sales,43,Widowed,Female,0.0,114.0806915234171,1
42,HS-grad,White-collar,44,Divorced,Female,0.0,706.2574670830169,1
37,HS-grad,Professional,42,Separated,Female,0.0,0.0,1
65,Some-college,Professional,33,Divorced,Male,0.0,0.0,1
41,Doctorate,White-collar,37,Divorced,Male,0.0,0.0,1
28,Some-college,Blue-collar,49,Married,Female,0.0,0.0,1
72,HS-grad,Sales,50,Widowed,Female,4321.813257729019,0.0,1
45,Bachelors,Sales,28,Never-married,Male,0.0,279.175782015151,1
86,Masters,White-collar,24,Widowed,Female,13605.013854145793,0.0,1
80,Bachelors,Sales,32,Separated,Male,0.0,0.0,1
76,HS-grad,White-collar,50,Separated,Female,0.0,0.0,1
22,Bachelors,Sales,52,Widowed,Female,0.0,0.0,1
68,Some-college,Professional,30,Widowed,Male,0.0,0.0,1
38,Bachelors,White-collar,43,Divorced,Male,0.0,0.0,1
29,Assoc,White-collar,58,Never-married,Female,0.0,4961.363388422748,1
67,Some-college,White-collar,44,Divorced,Female,0.0,0.0,1
21,HS-grad,Service,54,Married,Male,0.0,0.0,1
59,Doctorate,Professional,49,Married,Male,11940.624464133398,0.0,1
55,Masters,White-collar,30,Separated,Male,0.0,0.0,1
42,Some-college,White-collar,38,Separated,Female,8425.310002477214,0.0,1
31,HS-grad,Blue-collar,40,Never-married,Male,0.0,0.0,1
49,Some-college,White-collar,41,Separated,Female,0.0,0.0,1
28,HS-grad,Blue-collar,49,Married,Male,0.0,0.0,1
78,Assoc,Blue-collar,44,Never-married,Male,4147.067766132589,0.0,1
35,HS-grad,White-collar,10,Married,Male,0.0,0.0,1
44,HS-grad,White-collar,26,Widowed,Male,0.0,0.0,1
72,Some-college,White-collar,18,Widowed,Female,0.0,0.0,1
71,Some-college,Blue-collar,41,Never-married,Female,0.0,0.0,1
38,Masters,Professional,42,Divorced,Male,0.0,0.0,1
61,Bachelors,White-collar,42,Separated,Female,0.0,0.0,1
22,HS-grad,Sales,30,Never-married,Female,0.0,453.6139884513764,1
58,Assoc,Sales,46,Separated,Female,0.0,0.0,1
76,Some-college,White-collar,47,Married,Male,0.0,0.0,1
71,Some-college,White-collar,27,Divorced,Male,0.0,0.0,1
39,Bachelors,Professional,25,Separated,Female,0.0,0.0,1
82,HS-grad,White-collar,39,Widowed,Male,0.0,0.0,1
81,Masters,White-collar,57,Widowed,Male,0.0,0.0,1
88,Some-college,Service,56,Married,Male,0.0,0.0,1
21,Bachelors,White-collar,45,Never-married,Male,3744.367422172337,0.0,1
82,Some-college,Blue-collar,32,Separated,Female,0.0,0.0,1
32,HS-grad,Sales,48,Married,Female,0.0,0.0,1
39,Bachelors,Professional,35,Widowed,Male,0.0,0.0,1
64,HS-grad,Blue-collar,32,Widowed,Female,0.0,0.0,1
63,HS-grad,Professional,18,Widowed,Female,0.0,0.0,1
31,HS-grad,Other,41,Divorced,Female,0.0,0.0,1
67,Bachelors,Blue-collar,33,Divorced,Female,0.0,0.0,1
37,Bachelors,White-collar,40,Widowed,Female,0.0,0.0,1
67,Some-college,White-collar,17,Never-married,Male,0.0,0.0,1
50,Bachelors,White-collar,41,Divorced,Female,0.0,0.0,1
76,Bachelors,White-collar,15,Separated,Female,0.0,0.0,1
60,HS-grad,White-collar,50,Divorced,Male,0.0,0.0,1
29,HS-grad,White-collar,45,Separated,Male,1992.7548197446013,0.0,1
57,Some-college,Sales,37,Divorced,Male,0.0,0.0,1
37,HS-grad,Professional,45,Widowed,Female,0.0,310.2484343748073,1
55,Some-college,Blue-collar,30,Separated,Female,0.0,1967.901932122553,1
20,Masters,Blue-collar,40,Never-married,Male,0.0,1475.920634358332,1
45,Bachelors,White-collar,47,Divorced,Female,0.0,0.0,1
73,Bachelors,Blue-collar,10,Divorced,Male,0.0,0.0,1
30,HS-grad,Professional,35,Widowed,Male,0.0,0.0,1
83,HS-grad,Professional,39,Separated,Female,0.0,0.0,1
54,Doctorate,Sales,38,Widowed,Male,0.0,1715.7250598375135,1
66,Masters,White-collar,54,Separated,Female,0.0,0.0,1
83,HS-grad,Sales,28,Divorced,Male,0.0,0.0,1
53,Bachelors,Blue-collar,33,Divorced,Male,0.0,0.0,1
71,Bachelors,Service,20,Divorced,Male,1444.2669849493375,0.0,1
43,Masters,Sales,55,Divorced,Female,0.0,0.0,1
89,HS-grad,Blue-collar,37,Married,Male,0.0,0.0,1
57,HS-grad,Professional,35,Divorced,Male,3590.884298749042,0.0,1
60,Bachelors,Professional,39,Divorced,Male,0.0,0.0,1
39,Masters,Blue-collar,46,Separated,Female,4311.164731410087,0.0,1
37,Some-college,White-collar,43,Divorced,Female,0.0,0.0,1
25,HS-grad,White-collar,66,Divorced,Female,0.0,0.0,1
46,HS-grad,White-collar,44,Separated,Female,0.0,0.0,1
57,Elementary,Sales,35,Divorced,Female,1402.052416334892,0.0,1
47,HS-grad,Professional,34,Divorced,Male,0.0,0.0,1
72,Masters,Sales,36,Widowed,Male,12793.922831949738,0.0,1
33,Bachelors,Professional,24,Married,Male,0.0,1145.218191222421,1
63,Masters,Professional,40,Separated,Male,0.0,0.0,1
79,Bachelors,White-collar,47,Widowed,Female,0.0,0.0,1
24,Assoc,Professional,33,Never-married,Male,4074.021015375135,1259.103123625784,1
62,Doctorate,Blue-collar,31,Never-married,Female,3738.0730663322242,0.0,1
76,Some-college,Professional,55,Married,Female,2860.300387785955,0.0,1
73,Doctorate,Professional,25,Never-married,Female,0.0,0.0,1
65,Masters,White-collar,19,Married,Male,0.0,0.0,1
44,HS-grad,White-collar,28,Never-married,Female,0.0,0.0,1
70,Some-college,Professional,24,Never-married,Male,0.0,0.0,1
52,Assoc,Professional,43,Widowed,Female,0.0,3017.3539197586265,1
68,HS-grad,Other,36,Never-married,Male,0.0,0.0,1
54,Assoc,Sales,37,Married,Male,0.0,0.0,1
74,Masters,White-collar,51,Divorced,Female,0.0,0.0,1
25,HS-grad,White-collar,33,Divorced,Female,299.1284637221914,0.0,1
37,HS-grad,White-collar,47,Divorced,Male,0.0,0.0,1
70,Bachelors,White-collar,55,Married,Male,0.0,0.0,1
29,Bachelors,Sales,35,Married,Female,0.0,0.0,1
66,Bachelors,Blue-collar,47,Divorced,Female,0.0,0.0,1
34,HS-grad,Professional,37,Never-married,Female,0.0,0.0,1
81,HS-grad,Blue-collar,49,Divorced,Male,0.0,0.0,1
59,HS-grad,Professional,24,Separated,Female,0.0,496.72320246097,1
46,Elementary,Professional,23,Married,Male,10702.387955148455,0.0,1
36,HS-grad,Professional,36,Separated,Female,1906.2598310789328,0.0,1
28,HS-grad,Professional,31,Separated,Female,0.0,0.0,1
67,Bachelors,Service,34,Married,Female,0.0,0.0,1
88,Bachelors,White-collar,37,Divorced,Male,0.0,0.0,1
75,Some-college,Professional,47,Widowed,Male,0.0,0.0,1
51,Masters,Service,35,Separated,Male,0.0,0.0,1
37,Some-college,Blue-collar,31,Divorced,Male,0.0,0.0,1
67,Bachelors,Blue-collar,36,Widowed,Female,5142.544852333064,0.0,1
27,Masters,Service,32,Separated,Female,0.0,0.0,1
49,HS-grad,Professional,30,Divorced,Female,0.0,0.0,1
69,Bachelors,Blue-collar,23,Separated,Male,0.0,0.0,1
32,Bachelors,Sales,40,Divorced,Male,0.0,0.0,1
20,Bachelors,Blue-collar,34,Never-married,Female,0.0,0.0,1
54,HS-grad,Blue-collar,49,Never-married,Female,0.0,0.0,1
57,Bachelors,White-collar,25,Married,Male,4675.247397879308,0.0,1
89,Elementary,Blue-collar,34,Widowed,Male,0.0,0.0,1
57,HS-grad,White-collar,58,Separated,Male,4391.204786650882,0.0,1
73,Bachelors,White-collar,30,Separated,Male,0.0,0.0,1
40,Bachelors,Professional,37,Divorced,Female,0.0,0.0,1
28,Masters,Service,27,Widowed,Male,0.0,0.0,1
81,Bachelors,White-collar,26,Separated,Female,0.0,0.0,1
25,Some-college,White-collar,55,Widowed,Female,0.0,0.0,1
73,Assoc,White-collar,41,Widowed,Female,0.0,0.0,1
77,Bachelors,Service,41,Never-married,Male,0.0,0.0,1
27,HS-grad,White-collar,23,Separated,Female,0.0,0.0,1
56,Bachelors,Blue-collar,43,Separated,Female,0.0,0.0,1
45,Masters,Blue-collar,51,Married,Female,0.0,0.0,1
66,HS-grad,White-collar,51,Widowed,Male,0.0,0.0,1
53,HS-grad,White-collar,46,Divorced,Female,0.0,0.0,1
30,Bachelors,Blue-collar,28,Never-married,Female,0.0,0.0,1
53,Masters,Service,43,Married,Female,0.0,0.0,1
43,HS-grad,Blue-collar,46,Never-married,Male,0.0,0.0,1
21,Bachelors,Professional,22,Divorced,Male,0.0,0.0,1
81,Masters,Blue-collar,28,Married,Female,3729.7048639374857,0.0,1
55,Masters,White-collar,48,Never-married,Female,0.0,0.0,1
39,Some-college,Sales,48,Divorced,Male,0.0,0.0,1
19,Bachelors,Blue-collar,24,Married,Male,0.0,0.0,1
48,Some-college,Professional,47,Divorced,Male,0.0,0.0,1
28,Masters,Blue-collar,40,Married,Female,1001.0418827092989,0.0,1
63,Bachelors,Sales,47,Separated,Male,1646.7286404022989,0.0,1
79,Masters,Blue-collar,33,Separated,Male,0.0,0.0,1
86,HS-grad,Professional,46,Never-married,Male,0.0,0.0,1
81,Assoc,White-collar,48,Widowed,Male,0.0,0.0,1
27,Bachelors,Blue-collar,36,Widowed,Female,0.0,0.0,1
57,Masters,Professional,40,Divorced,Male,0.0,0.0,1
41,HS-grad,Professional,33,Married,Female,3713.6630526852464,0.0,1
61,Assoc,Other,56,Separated,Male,0.0,0.0,1
77,HS-grad,White-collar,38,Widowed,Female,0.0,0.0,1
79,Assoc,Other,30,Separated,Female,0.0,0.0,1
34,Assoc,Professional,32,Divorced,Female,0.0,0.0,1
82,HS-grad,White-collar,41,Divorced,Female,7787.607286684607,0.0,1
74,Some-college,Blue-collar,47,Married,Male,0.0,0.0,1
72,Elementary,Sales,26,Widowed,Female,0.0,0.0,1
70,HS-grad,Sales,58,Divorced,Female,0.0,1010.1155888780129,1
73,HS-grad,White-collar,43,Divorced,Female,0.0,0.0,1
26,HS-grad,Blue-collar,44,Separated,Female,0.0,0.0,1
39,HS-grad,Professional,39,Never-married,Female,0.0,0.0,1
30,Bachelors,White-collar,40,Widowed,Male,2828.0722129026444,0.0,1
65,Bachelors,Professional,38,Married,Female,0.0,0.0,1
35,HS-grad,Sales,50,Married,Female,0.0,0.0,1
57,HS-grad,White-collar,39,Separated,Female,1140.2940135122228,0.0,1
34,Bachelors,White-collar,47,Married,Female,0.0,0.0,1
32,Some-college,White-collar,35,Divorced,Female,0.0,0.0,1
32,Doctorate,Professional,41,Widowed,Male,460.2717652554199,0.0,1
80,Bachelors,Professional,31,Married,Male,0.0,0.0,1
56,Masters,Sales,52,Widowed,Male,0.0,0.0,1
30,Masters,White-collar,31,Married,Female,0.0,0.0,1
49,Assoc,Blue-collar,36,Never-married,Female,5438.5250024021025,6331.873555028169,1
26,Bachelors,Sales,36,Never-married,Male,0.0,0.0,1
57,Bachelors,Professional,36,Widowed,Female,2752.51194986172,0.0,1
37,Assoc,Sales,47,Never-married,Male,0.0,0.0,1
80,Assoc,Professional,36,Never-married,Female,0.0,0.0,1
61,Doctorate,Blue-collar,53,Divorced,Female,669.7767988445592,0.0,1
55,Some-college,Other,31,Married,Female,5611.455356588762,0.0,1
77,Bachelors,White-collar,41,Never-married,Male,1163.3106154619466,421.4067572294562,1
88,HS-grad,Sales,32,Widowed,Male,0.0,0.0,1
65,Bachelors,Professional,44,Divorced,Male,3556.7191832899325,0.0,1
35,Bachelors,White-collar,39,Never-married,Male,0.0,0.0,1
33,Some-college,Blue-collar,38,Widowed,Male,0.0,0.0,1
72,Bachelors,Professional,51,Married,Male,0.0,0.0,1
56,HS-grad,White-collar,33,Never-married,Female,1827.771063116462,0.0,1
85,Assoc,White-collar,45,Widowed,Male,0.0,0.0,1
76,Bachelors,Blue-collar,32,Widowed,Male,13418.500267487516,0.0,1
79,Elementary,White-collar,41,Separated,Male,0.0,0.0,1
30,Elementary,Service,28,Widowed,Male,1295.7197071538515,0.0,1
23,Masters,Professional,33,Separated,Female,2722.933526040632,0.0,1
77,Bachelors,White-collar,39,Married,Male,0.0,695.6388119768294,1
31,HS-grad,Blue-collar,58,Married,Male,0.0,0.0,1
71,HS-grad,Professional,41,Divorced,Male,0.0,425.3147585100406,1
21,HS-grad,Sales,56,Separated,Male,0.0,0.0,1
56,HS-grad,Professional,42,Widowed,Female,0.0,0.0,1
89,Elementary,Professional,36,Divorced,Female,0.0,0.0,1
42,Bachelors,Professional,55,Divorced,Female,0.0,0.0,1
49,Doctorate,Service,44,Married,Male,0.0,0.0,1
76,Bachelors,Sales,33,Widowed,Male,16031.476071772031,0.0,1
80,Masters,Blue-collar,44,Separated,Male,0.0,0.0,1
55,Assoc,White-collar,37,Married,Female,0.0,0.0,1
70,HS-grad,Sales,20,Divorced,Female,0.0,0.0,1
84,Bachelors,White-collar,49,Never-married,Male,0.0,0.0,1
45,Masters,Service,50,Divorced,Male,0.0,0.0,1
20,Doctorate,Blue-collar,58,Never-married,Male,0.0,0.0,1
39,Masters,Blue-collar,44,Married,Female,0.0,0.0,1
55,HS-grad,Professional,37,Separated,Male,0.0,0.0,1
89,HS-grad,White-collar,48,Widowed,Female,0.0,0.0,1
89,Assoc,White-collar,48,Never-married,Female,0.0,0.0,1
79,Assoc,Service,56,Widowed,Female,0.0,0.0,1
74,HS-grad,White-collar,39,Married,Female,0.0,0.0,1
23,Some-college,White-collar,38,Married,Male,0.0,0.0,1
49,HS-grad,White-collar,32,Married,Female,0.0,0.0,1
27,HS-grad,Professional,45,Separated,Male,0.0,0.0,1
20,Bachelors,Professional,24,Never-married,Female,0.0,0.0,1
76,HS-grad,Blue-collar,47,Widowed,Male,0.0,0.0,1
66,HS-grad,Sales,45,Divorced,Female,0.0,0.0,1
76,Bachelors,Blue-collar,45,Married,Female,0.0,0.0,1
48,HS-grad,Blue-collar,41,Widowed,Female,0.0,0.0,1
86,Some-college,White-collar,55,Widowed,Male,0.0,0.0,1
79,Masters,White-collar,48,Separated,Female,0.0,0.0,1
69,Masters,Professional,33,Never-married,Female,0.0,0.0,1
58,Assoc,Service,34,Separated,Female,0.0,0.0,1
48,Bachelors,White-collar,31,Separated,Female,1918.94750275142,0.0,1
39,Masters,White-collar,45,Widowed,Male,5172.4606299933885,0.0,1
21,Some-college,White-collar,29,Never-married,Male,1904.304280324369,0.0,1
30,HS-grad,White-collar,50,Never-married,Male,586.4625374595136,0.0,1
62,HS-grad,White-collar,53,Never-married,Male,0.0,0.0,1
59,Bachelors,White-collar,31,Married,Female,0.0,0.0,1
66,Some-college,Blue-collar,38,Never-married,Female,4938.225241773394,0.0,1
37,HS-grad,Blue-collar,40,Widowed,Female,0.0,0.0,1
71,Some-college,White-collar,48,Married,Male,0.0,0.0,1
53,Masters,White-collar,56,Divorced,Female,0.0,0.0,1
18,Masters,Blue-collar,23,Separated,Male,0.0,0.0,1
32,Some-college,Professional,36,Never-married,Male,0.0,0.0,1
34,Masters,Blue-collar,37,Divorced,Male,0.0,0.0,1
41,HS-grad,Professional,25,Never-married,Female,0.0,0.0,1
75,HS-grad,Sales,35,Separated,Female,0.0,0.0,1
89,Some-college,Sales,44,Widowed,Female,0.0,0.0,1
40,HS-grad,Sales,37,Widowed,Male,0.0,0.0,1
63,HS-grad,Blue-collar,24,Separated,Female,0.0,0.0,1
89,Bachelors,Professional,68,Divorced,Female,0.0,41.41688741864472,1
25,Assoc,White-collar,42,Married,Male,0.0,0.0,1
76,Bachelors,White-collar,41,Married,Female,0.0,0.0,1
76,Masters,Blue-collar,29,Never-married,Female,0.0,0.0,1
30,HS-grad,Professional,42,Separated,Male,0.0,0.0,1
56,HS-grad,Blue-collar,38,Separated,Male,0.0,0.0,1
45,Masters,White-collar,21,Married,Female,12386.56985345077,0.0,1
78,Bachelors,Professional,29,Divorced,Male,3012.55468968512,0.0,1
33,Masters,Blue-collar,47,Separated,Female,4919.858161489462,0.0,1
19,Some-college,Professional,59,Widowed,Female,4693.939700496617,0.0,1
34,Some-college,White-collar,43,Widowed,Male,0.0,0.0,1
47,Bachelors,Professional,51,Separated,Male,2681.4839066657787,0.0,1
30,Some-college,White-collar,38,Divorced,Male,0.0,0.0,1
30,Masters,Sales,39,Widowed,Male,0.0,0.0,1
60,Some-college,Sales,50,Divorced,Female,0.0,0.0,1
38,HS-grad,White-collar,56,Married,Male,4771.217549926069,0.0,1
72,HS-grad,White-collar,53,Never-married,Male,0.0,0.0,1
